,PlateRead,Concentration,Compound,Time,Fluorescence
7060,74,10^-09,Compound B,112.0992,4028.838
7061,74,10^-09,Compound B,112.1656,3845.747
7062,74,10^-09,Compound B,112.2206,4367.922
7063,74,10^-09,Compound B,112.224,4012.493
7064,74,10^-09,Compound C,112.1634,4727.631
7065,74,10^-09,Compound C,112.1554,5539.97
7066,74,10^-09,Compound C,112.067,6082.531
7067,74,10^-09,Compound C,112.2552,6951.507
7068,74,10^-08,Compound A,112.4104,4033.363
7069,74,10^-08,Compound A,112.3098,4813.244
7070,74,10^-08,Compound A,112.4046,5723.01
7071,74,10^-08,Compound A,112.3964,6812.5
7072,74,10^-08,Compound B,112.2498,6054.093
7073,74,10^-08,Compound B,112.3172,5580.644
7074,74,10^-08,Compound B,112.3808,5926.03
7075,74,10^-08,Compound B,112.374,5420.816
7076,74,10^-08,Compound C,112.323,6053.985
7077,74,10^-08,Compound C,112.3054,5549.519
7078,74,10^-08,Compound C,112.2266,6807.54
7079,74,10^-08,Compound C,112.4048,7613.115
7080,74,10^-07,Compound A,112.5686,4489.655
7081,74,10^-07,Compound A,112.4698,4963.914
7082,74,10^-07,Compound A,112.5562,6342.537
7083,74,10^-07,Compound A,112.5566,6132.622
7084,74,10^-07,Compound B,112.4606,8206.888
7085,74,10^-07,Compound B,112.4658,8624.802
7086,74,10^-07,Compound B,112.5316,7928.386
7087,74,10^-07,Compound B,112.5244,8572.81
7088,74,10^-07,Compound C,112.4746,8834.53
7089,74,10^-07,Compound C,112.4558,9340.115
7090,74,10^-07,Compound C,112.4374,9828.845
7091,74,10^-07,Compound C,112.5552,14101.429
7092,74,10^-06,Compound A,112.7922,5644.652
7093,74,10^-06,Compound A,112.67,6914.709
7094,74,10^-06,Compound A,112.7148,7299.01
7095,74,10^-06,Compound A,112.7164,8517.336
7096,74,10^-06,Compound B,112.6098,8546.417
7097,74,10^-06,Compound B,112.6908,8061.966
7098,74,10^-06,Compound B,112.6812,8763.942
7099,74,10^-06,Compound B,112.6862,8699.678
7100,74,10^-06,Compound C,112.6798,9198.919
7101,74,10^-06,Compound C,112.6798,10787.694
7102,74,10^-06,Compound C,112.597,12243.469
7103,74,10^-06,Compound C,112.7896,14114.954
7104,75,Control,Compound A,113.08,3221.978
7105,75,Control,Compound A,113.0402,3492.614
7106,75,Control,Compound A,113.0754,3598.062
7107,75,Control,Compound A,113.0572,3071.413
7108,75,Control,Compound B,112.9902,3046.494
7109,75,Control,Compound B,112.9772,2989.483
7110,75,Control,Compound B,113.1316,3124.061
7111,75,Control,Compound B,113.0534,3666.63
7112,75,Control,Compound C,112.9942,3826.792
7113,75,Control,Compound C,112.9882,3400.469
7114,75,Control,Compound C,112.9678,3573.073
7115,75,Control,Compound C,113.076,3612.529
7116,75,10^-12,Compound A,113.2608,3105.942
7117,75,10^-12,Compound A,113.1906,3517.278
7118,75,10^-12,Compound A,113.2362,3634.551
7119,75,10^-12,Compound A,113.2078,3190.399
7120,75,10^-12,Compound B,113.1404,3054.391
7121,75,10^-12,Compound B,113.138,3333.186
7122,75,10^-12,Compound B,113.2926,3210.579
7123,75,10^-12,Compound B,113.2148,3782.223
7124,75,10^-12,Compound C,113.155,4265.516
7125,75,10^-12,Compound C,113.1462,4834.329
7126,75,10^-12,Compound C,113.1278,4615.031
7127,75,10^-12,Compound C,113.2368,5292.83
7128,75,10^-11,Compound A,113.4096,2911.942
7129,75,10^-11,Compound A,113.3508,2922.05
7130,75,10^-11,Compound A,113.4076,3201.834
7131,75,10^-11,Compound A,113.3792,3245.057
7132,75,10^-11,Compound B,113.2916,3467.545
7133,75,10^-11,Compound B,113.2864,3443.931
7134,75,10^-11,Compound B,113.4634,3531.699
7135,75,10^-11,Compound B,113.3658,3744.027
7136,75,10^-11,Compound C,113.3262,4327.17
7137,75,10^-11,Compound C,113.2966,4642.587
7138,75,10^-11,Compound C,113.2782,5074.361
7139,75,10^-11,Compound C,113.408,5727.166
7140,75,10^-10,Compound A,113.5696,3022.383
7141,75,10^-10,Compound A,113.5008,2935.736
7142,75,10^-10,Compound A,113.5662,3335.454
7143,75,10^-10,Compound A,113.5376,3740.866
7144,75,10^-10,Compound B,113.5206,3385.141
7145,75,10^-10,Compound B,113.4368,3732.412
7146,75,10^-10,Compound B,113.6122,4173.084
7147,75,10^-10,Compound B,113.537,3907.513
7148,75,10^-10,Compound C,113.4846,5085.074
7149,75,10^-10,Compound C,113.4566,5182.588
7150,75,10^-10,Compound C,113.4994,6222.836
7151,75,10^-10,Compound C,113.5664,6457.152
7152,75,10^-09,Compound A,113.7296,3203.287
7153,75,10^-09,Compound A,113.7312,3401.344
7154,75,10^-09,Compound A,113.7258,3764.576
7155,75,10^-09,Compound A,113.6874,3535.715
7156,75,10^-09,Compound B,113.671,4047.693
7157,75,10^-09,Compound B,113.5968,3849.436
7158,75,10^-09,Compound B,113.7722,4307.688
7159,75,10^-09,Compound B,113.6952,4000.922
7160,75,10^-09,Compound C,113.6446,4737.354
7161,75,10^-09,Compound C,113.6166,5462.313
7162,75,10^-09,Compound C,113.6482,6055.758
7163,75,10^-09,Compound C,113.7264,6882.702
7164,75,10^-08,Compound A,113.93,4003.404
7165,75,10^-08,Compound A,113.8912,4812.48
7166,75,10^-08,Compound A,113.8762,5828.177
7167,75,10^-08,Compound A,113.8378,6791.129
7168,75,10^-08,Compound B,113.8312,6057.506
7169,75,10^-08,Compound B,113.8174,5606.158
7170,75,10^-08,Compound B,113.9222,5908.148
7171,75,10^-08,Compound B,113.8454,5410.75
7172,75,10^-08,Compound C,113.815,6038.361
7173,75,10^-08,Compound C,113.807,5558.2
7174,75,10^-08,Compound C,113.7986,6870.142
7175,75,10^-08,Compound C,113.9168,7670.758
7176,75,10^-07,Compound A,114.09,4502.08
7177,75,10^-07,Compound A,114.0412,4941.071
7178,75,10^-07,Compound A,114.0864,6271.021
7179,75,10^-07,Compound A,114.0578,6119.042
7180,75,10^-07,Compound B,113.9822,8225.608
7181,75,10^-07,Compound B,113.9774,8660.036
7182,75,10^-07,Compound B,114.1232,7783.635
7183,75,10^-07,Compound B,113.9958,8520.684
7184,75,10^-07,Compound C,113.9654,8776.025
7185,75,10^-07,Compound C,113.9674,9276.717
7186,75,10^-07,Compound C,113.9586,9837.33
7187,75,10^-07,Compound C,114.0768,13915.739
7188,75,10^-06,Compound A,114.24,5693.831
7189,75,10^-06,Compound A,114.1916,6904.02
7190,75,10^-06,Compound A,114.2364,7293.406
7191,75,10^-06,Compound A,114.208,8452.01
7192,75,10^-06,Compound B,114.1316,8512.955
7193,75,10^-06,Compound B,114.1372,8077.485
7194,75,10^-06,Compound B,114.2826,8757.754
7195,75,10^-06,Compound B,114.1858,8743.076
7196,75,10^-06,Compound C,114.125,9211.101
7197,75,10^-06,Compound C,114.1174,10695.949
7198,75,10^-06,Compound C,114.109,12212.614
7199,75,10^-06,Compound C,114.2368,14037.705
7200,76,Control,Compound A,114.6012,3219.386
7201,76,Control,Compound A,114.552,3464.139
7202,76,Control,Compound A,114.5968,3599.862
7203,76,Control,Compound A,114.5792,3099.214
7204,76,Control,Compound B,114.582,3023.067
7205,76,Control,Compound B,114.4988,3008.318
7206,76,Control,Compound B,114.5632,3122.54
7207,76,Control,Compound B,114.5462,3673.655
7208,76,Control,Compound C,114.5158,3778.279
7209,76,Control,Compound C,114.5078,3369.939
7210,76,Control,Compound C,114.5594,3603.735
7211,76,Control,Compound C,114.5976,3647.892
7212,76,10^-12,Compound A,114.7726,3140.497
7213,76,10^-12,Compound A,114.7822,3484.395
7214,76,10^-12,Compound A,114.748,3696.327
7215,76,10^-12,Compound A,114.7504,3156.555
7216,76,10^-12,Compound B,114.7422,2995.53
7217,76,10^-12,Compound B,114.6698,3269.08
7218,76,10^-12,Compound B,114.7232,3260.289
7219,76,10^-12,Compound B,114.7062,3823.599
7220,76,10^-12,Compound C,114.6766,4322.985
7221,76,10^-12,Compound C,114.6578,4837.798
7222,76,10^-12,Compound C,114.7098,4644.05
7223,76,10^-12,Compound C,114.748,5327.494
7224,76,10^-11,Compound A,114.991,2936.659
7225,76,10^-11,Compound A,114.9322,2963.879
7226,76,10^-11,Compound A,114.9192,3261.032
7227,76,10^-11,Compound A,114.909,3246.356
7228,76,10^-11,Compound B,114.9022,3455.908
7229,76,10^-11,Compound B,114.8882,3485.062
7230,76,10^-11,Compound B,114.8732,3531.096
7231,76,10^-11,Compound B,114.8576,3779.768
7232,76,10^-11,Compound C,114.8778,4313.978
7233,76,10^-11,Compound C,114.8782,4570.713
7234,76,10^-11,Compound C,114.8698,5125.495
7235,76,10^-11,Compound C,114.988,5656.137
7236,76,10^-10,Compound A,115.141,3016.852
7237,76,10^-10,Compound A,115.0834,2929.002
7238,76,10^-10,Compound A,115.1472,3359.313
7239,76,10^-10,Compound A,115.1188,3749.128
7240,76,10^-10,Compound B,115.0524,3429.372
7241,76,10^-10,Compound B,115.0482,3779.088
7242,76,10^-10,Compound B,115.0236,4061.496
7243,76,10^-10,Compound B,115.0186,3913.229
7244,76,10^-10,Compound C,115.0358,5096.988
7245,76,10^-10,Compound C,115.039,5142.352
7246,76,10^-10,Compound C,115.0298,6212.042
7247,76,10^-10,Compound C,115.148,6407.579
7248,76,10^-09,Compound A,115.2922,3155.87
7249,76,10^-09,Compound A,115.2428,3376.466
7250,76,10^-09,Compound A,115.2978,3736.002
7251,76,10^-09,Compound A,115.2702,3561.2
7252,76,10^-09,Compound B,115.2128,4029.834
7253,76,10^-09,Compound B,115.1984,3897.533
7254,76,10^-09,Compound B,115.2534,4357.43
7255,76,10^-09,Compound B,115.2468,4000.686
7256,76,10^-09,Compound C,115.1862,4690.834
7257,76,10^-09,Compound C,115.1886,5482.188
7258,76,10^-09,Compound C,115.1802,5986.972
7259,76,10^-09,Compound C,115.2976,6866.862
7260,76,10^-08,Compound A,115.4516,4043.707
7261,76,10^-08,Compound A,115.3926,4845.998
7262,76,10^-08,Compound A,115.4588,5752.899
7263,76,10^-08,Compound A,115.4292,6713.078
7264,76,10^-08,Compound B,115.3726,6059.344
7265,76,10^-08,Compound B,115.3488,5649.981
7266,76,10^-08,Compound B,115.4038,5866.357
7267,76,10^-08,Compound B,115.3972,5399.113
7268,76,10^-08,Compound C,115.3374,6034.402
7269,76,10^-08,Compound C,115.3486,5592.95
7270,76,10^-08,Compound C,115.3402,6822.822
7271,76,10^-08,Compound C,115.4488,7684.131
7272,76,10^-07,Compound A,115.6014,4485.316
7273,76,10^-07,Compound A,115.543,4938.644
7274,76,10^-07,Compound A,115.6078,6282.418
7275,76,10^-07,Compound A,115.5794,6102.557
7276,76,10^-07,Compound B,115.5722,8265.472
7277,76,10^-07,Compound B,115.5086,8527.465
7278,76,10^-07,Compound B,115.554,7834.367
7279,76,10^-07,Compound B,115.558,8389.404
7280,76,10^-07,Compound C,115.4966,8875.333
7281,76,10^-07,Compound C,115.5086,9238.938
7282,76,10^-07,Compound C,115.5518,9824.817
7283,76,10^-07,Compound C,115.608,13978.875
7284,76,10^-06,Compound A,115.7518,5608.808
7285,76,10^-06,Compound A,115.7786,6851.219
7286,76,10^-06,Compound A,115.7582,7299.587
7287,76,10^-06,Compound A,115.7298,8442.467
7288,76,10^-06,Compound B,115.733,8531.15
7289,76,10^-06,Compound B,115.6588,8039.756
7290,76,10^-06,Compound B,115.714,8757.885
7291,76,10^-06,Compound B,115.7072,8696.088
7292,76,10^-06,Compound C,115.6466,9196.812
7293,76,10^-06,Compound C,115.659,10580.251
7294,76,10^-06,Compound C,115.7114,12161.626
7295,76,10^-06,Compound C,115.7584,14060.69
7296,77,Control,Compound A,116.1308,3268.305
7297,77,Control,Compound A,116.0636,3518.055
7298,77,Control,Compound A,116.1414,3631.679
7299,77,Control,Compound A,116.1302,3103.747
7300,77,Control,Compound B,116.0134,3017.916
7301,77,Control,Compound B,116.021,2972.003
7302,77,Control,Compound B,116.1046,3143.73
7303,77,Control,Compound B,116.0676,3566.966
7304,77,Control,Compound C,116.0378,3810.78
7305,77,Control,Compound C,116.039,3409.568
7306,77,Control,Compound C,115.9906,3578.022
7307,77,Control,Compound C,116.1192,3659.08
7308,77,10^-12,Compound A,116.284,3096.514
7309,77,10^-12,Compound A,116.2234,3499.955
7310,77,10^-12,Compound A,116.3004,3709.004
7311,77,10^-12,Compound A,116.292,3162.019
7312,77,10^-12,Compound B,116.1746,3008.912
7313,77,10^-12,Compound B,116.1696,3287.731
7314,77,10^-12,Compound B,116.3366,3257.484
7315,77,10^-12,Compound B,116.3082,3734.491
7316,77,10^-12,Compound C,116.2094,4295.193
7317,77,10^-12,Compound C,116.1894,4789.195
7318,77,10^-12,Compound C,116.141,4672.913
7319,77,10^-12,Compound C,116.2908,5276.082
7320,77,10^-11,Compound A,116.4422,2882.918
7321,77,10^-11,Compound A,116.3736,3007.339
7322,77,10^-11,Compound A,116.4586,3243.772
7323,77,10^-11,Compound A,116.4502,3280.655
7324,77,10^-11,Compound B,116.3456,3474.326
7325,77,10^-11,Compound B,116.3296,3534.49
7326,77,10^-11,Compound B,116.495,3487.846
7327,77,10^-11,Compound B,116.4698,3754.958
7328,77,10^-11,Compound C,116.3678,4316.565
7329,77,10^-11,Compound C,116.3494,4589.66
7330,77,10^-11,Compound C,116.301,5118.457
7331,77,10^-11,Compound C,116.4496,5641.7
7332,77,10^-10,Compound A,116.5924,2940.631
7333,77,10^-10,Compound A,116.534,2941.799
7334,77,10^-10,Compound A,116.6088,3304.203
7335,77,10^-10,Compound A,116.6006,3832.076
7336,77,10^-10,Compound B,116.504,3397.307
7337,77,10^-10,Compound B,116.4896,3789.629
7338,77,10^-10,Compound B,116.6548,4143.092
7339,77,10^-10,Compound B,116.6182,3850.903
7340,77,10^-10,Compound C,116.5274,5116.87
7341,77,10^-10,Compound C,116.5006,5147.152
7342,77,10^-10,Compound C,116.4698,6215.011
7343,77,10^-10,Compound C,116.5992,6423.633
7344,77,10^-09,Compound A,116.743,3207.82
7345,77,10^-09,Compound A,116.694,3364.963
7346,77,10^-09,Compound A,116.7592,3711.472
7347,77,10^-09,Compound A,116.7616,3595.338
7348,77,10^-09,Compound B,116.7038,4012.957
7349,77,10^-09,Compound B,116.6418,3860.319
7350,77,10^-09,Compound B,116.805,4384.113
7351,77,10^-09,Compound B,116.7686,4008.413
7352,77,10^-09,Compound C,116.6782,4679.583
7353,77,10^-09,Compound C,116.6502,5436.827
7354,77,10^-09,Compound C,116.6818,5963.563
7355,77,10^-09,Compound C,116.7496,6884.372
7356,77,10^-08,Compound A,116.9044,4024.851
7357,77,10^-08,Compound A,116.9044,4825.717
7358,77,10^-08,Compound A,116.9208,5707.652
7359,77,10^-08,Compound A,116.9206,6706.298
7360,77,10^-08,Compound B,116.8542,6067.232
7361,77,10^-08,Compound B,116.8002,5659.169
7362,77,10^-08,Compound B,116.9564,5832.767
7363,77,10^-08,Compound B,116.9284,5371.969
7364,77,10^-08,Compound C,116.8382,5998.194
7365,77,10^-08,Compound C,116.8102,5491.474
7366,77,10^-08,Compound C,116.8414,6844.374
7367,77,10^-08,Compound C,116.9112,7627.541
7368,77,10^-07,Compound A,117.1134,4515.855
7369,77,10^-07,Compound A,117.0646,4820.574
7370,77,10^-07,Compound A,117.0692,6237.674
7371,77,10^-07,Compound A,117.071,6150.898
7372,77,10^-07,Compound B,117.0044,8220.353
7373,77,10^-07,Compound B,117.0302,8573.498
7374,77,10^-07,Compound B,117.1154,7741.255
7375,77,10^-07,Compound B,117.0786,8292.32
7376,77,10^-07,Compound C,117.0182,8756.439
7377,77,10^-07,Compound C,117.0202,9282.885
7378,77,10^-07,Compound C,116.9914,9744.05
7379,77,10^-07,Compound C,117.1196,13846.704
7380,77,10^-06,Compound A,117.2734,5562.235
7381,77,10^-06,Compound A,117.2254,6887.657
7382,77,10^-06,Compound A,117.2696,7178.586
7383,77,10^-06,Compound A,117.2412,8325.081
7384,77,10^-06,Compound B,117.1644,8400.813
7385,77,10^-06,Compound B,117.1806,8056.129
7386,77,10^-06,Compound B,117.326,8714.008
7387,77,10^-06,Compound B,117.2968,8616.086
7388,77,10^-06,Compound C,117.1686,9191.047
7389,77,10^-06,Compound C,117.1714,10526.799
7390,77,10^-06,Compound C,117.1426,12078.863
7391,77,10^-06,Compound C,117.27,13816.025
7392,78,Control,Compound A,117.6438,3212.644
7393,78,Control,Compound A,117.5948,3482.001
7394,78,Control,Compound A,117.65,3653.278
7395,78,Control,Compound A,117.6134,3063.842
7396,78,Control,Compound B,117.545,3056.755
7397,78,Control,Compound B,117.5306,3039.971
7398,78,Control,Compound B,117.6158,3128.904
7399,78,Control,Compound B,117.579,3627.844
7400,78,Control,Compound C,117.5494,3822.337
7401,78,Control,Compound C,117.551,3407.846
7402,78,Control,Compound C,117.5322,3635.478
7403,78,Control,Compound C,117.6504,3636.765
7404,78,10^-12,Compound A,117.8038,3117.872
7405,78,10^-12,Compound A,117.745,3491.93
7406,78,10^-12,Compound A,117.8102,3750.119
7407,78,10^-12,Compound A,117.7716,3157.636
7408,78,10^-12,Compound B,117.787,3052.465
7409,78,10^-12,Compound B,117.681,3320.046
7410,78,10^-12,Compound B,117.7664,3232.247
7411,78,10^-12,Compound B,117.7296,3764.907
7412,78,10^-12,Compound C,117.7206,4298.96
7413,78,10^-12,Compound C,117.711,4770.231
7414,78,10^-12,Compound C,117.7522,4503.521
7415,78,10^-12,Compound C,117.8104,5342.742
7416,78,10^-11,Compound A,117.9538,2939.766
7417,78,10^-11,Compound A,117.9954,2933.647
7418,78,10^-11,Compound A,117.96,3157.519
7419,78,10^-11,Compound A,117.9216,3261.192
7420,78,10^-11,Compound B,117.9454,3440.765
7421,78,10^-11,Compound B,117.841,3486.367
7422,78,10^-11,Compound B,117.9264,3536.2
7423,78,10^-11,Compound B,117.8902,3730.988
7424,78,10^-11,Compound C,117.879,4280.815
7425,78,10^-11,Compound C,117.8618,4611.181
7426,78,10^-11,Compound C,117.9122,5096.858
7427,78,10^-11,Compound C,117.9704,5601.681
7428,78,10^-10,Compound A,118.1842,2995.959
7429,78,10^-10,Compound A,118.1554,2927.61
7430,78,10^-10,Compound A,118.1106,3402.552
7431,78,10^-10,Compound A,118.072,3814.082
7432,78,10^-10,Compound B,118.1054,3377.803
7433,78,10^-10,Compound B,118.0222,3798.008
7434,78,10^-10,Compound B,118.0864,4134.835
7435,78,10^-10,Compound B,118.0616,3883.466
7436,78,10^-10,Compound C,118.079,5138.025
7437,78,10^-10,Compound C,118.1014,5203.125
7438,78,10^-10,Compound C,118.0626,6181.956
7439,78,10^-10,Compound C,118.1912,6513.165
7440,78,10^-09,Compound A,118.3456,3197.517
7441,78,10^-09,Compound A,118.3058,3385.637
7442,78,10^-09,Compound A,118.3314,3750.884
7443,78,10^-09,Compound A,118.312,3538.815
7444,78,10^-09,Compound B,118.2554,4041.987
7445,78,10^-09,Compound B,118.1816,3901.711
7446,78,10^-09,Compound B,118.2364,4359.746
7447,78,10^-09,Compound B,118.22,3940.414
7448,78,10^-09,Compound C,118.2406,4665.927
7449,78,10^-09,Compound C,118.2614,5425.563
7450,78,10^-09,Compound C,118.2226,5945.218
7451,78,10^-09,Compound C,118.3508,6801.031
7452,78,10^-08,Compound A,118.4944,4056.916
7453,78,10^-08,Compound A,118.466,4856.82
7454,78,10^-08,Compound A,118.4806,5765.95
7455,78,10^-08,Compound A,118.4624,6694.27
7456,78,10^-08,Compound B,118.4076,6070.923
7457,78,10^-08,Compound B,118.3414,5601.99
7458,78,10^-08,Compound B,118.4578,5862.129
7459,78,10^-08,Compound B,118.43,5378.684
7460,78,10^-08,Compound C,118.3994,5941.659
7461,78,10^-08,Compound C,118.4118,5514.194
7462,78,10^-08,Compound C,118.373,6822.241
7463,78,10^-08,Compound C,118.5008,7613.07
7464,78,10^-07,Compound A,118.6448,4398.734
7465,78,10^-07,Compound A,118.6258,4794.926
7466,78,10^-07,Compound A,118.631,6221.047
7467,78,10^-07,Compound A,118.6226,6101.974
7468,78,10^-07,Compound B,118.5658,8083.458
7469,78,10^-07,Compound B,118.492,8493.949
7470,78,10^-07,Compound B,118.6068,7700.988
7471,78,10^-07,Compound B,118.5812,8300.367
7472,78,10^-07,Compound C,118.5498,8745.248
7473,78,10^-07,Compound C,118.5626,9179.298
7474,78,10^-07,Compound C,118.5234,9808.616
7475,78,10^-07,Compound C,118.6512,13870.826
7476,78,10^-06,Compound A,118.8046,5563.408
7477,78,10^-06,Compound A,118.7764,6907.149
7478,78,10^-06,Compound A,118.791,7207.241
7479,78,10^-06,Compound A,118.7826,8264.774
7480,78,10^-06,Compound B,118.7764,8322.81
7481,78,10^-06,Compound B,118.652,7922.167
7482,78,10^-06,Compound B,118.7572,8542.337
7483,78,10^-06,Compound B,118.7404,8592.891
7484,78,10^-06,Compound C,118.7102,9080.107
7485,78,10^-06,Compound C,118.7118,10440.857
7486,78,10^-06,Compound C,118.737,11875.465
7487,78,10^-06,Compound C,118.8112,13656.168
7488,79,Control,Compound A,119.1742,3236.262
7489,79,Control,Compound A,119.1164,3483.435
7490,79,Control,Compound A,119.1532,3633.476
7491,79,Control,Compound A,119.1432,3061.428
7492,79,Control,Compound B,119.067,3036.229
7493,79,Control,Compound B,119.0804,2996.705
7494,79,Control,Compound B,119.1386,3113.85
