##BLOCKS= 1          
Plate:	Plate#1	1.3	PlateFormat	FLEX	Fluorescence	TRUE	Raw	FALSE	79	120	1.52				1	525	1	12	96	485	Automatic	515			6	Medium			1	8	TimeTags	
	Temperature(¡C)	1	2	3	4	5	6	7	8	9	10	11	12		
		3272.285	3517.883	3626.465	3097.315	3024.717	3011.6	3105.377	3608.808	3852.383	3452.49	3643.52	3639.519		
		110.903	107.1054	107.1492	107.1308	107.1246	107.0602	107.1156	107.1204	107.0782	107.0802	107.1318	107.1496		
		3098.982	3442.858	3712.075	3091.837	3020.228	3289.86	3216.352	3788.045	4299.6	4828.052	4608.047	5255.383		
		111.0542	107.3346	107.2994	107.2816	107.2848	107.2112	107.2756	107.2688	107.2282	107.231	107.2822	107.3008		
		2856.443	2923.989	3192.621	3246.14	3467.967	3409.61	3471.342	3759.423	4381.259	4612.307	5117.056	5678.097		
		111.2736	107.4848	107.4508	107.4416	107.4464	107.4308	107.4258	107.4192	107.4494	107.451	107.4426	107.52		
		2943.11	2882.307	3318.401	3772.134	3419.838	3797.893	4197.894	3860.433	5170.986	5157.836	6193.644	6355.027		
		111.4234	107.6352	107.6798	107.6714	107.5952	107.5908	107.5762	107.5802	107.6086	107.6014	107.5922	107.68		
		3135.446	3327.908	3741.109	3456.414	4050.527	3890.851	4313.586	4061.137	4810.12	5530.67	6189.895	6919.316		
		111.5738	107.796	107.8302	107.8218	107.7552	107.7412	107.806	107.7894	107.7586	107.751	107.7426	107.8304		
		3990.908	4740.188	5817.222	6870.129	6063.811	5682.993	5960.904	5503.571	6100.074	5674.561	6922.462	7753.057		
		111.7348	107.9452	107.9904	107.983	107.905	107.9022	107.9562	107.9398	107.9094	107.9114	107.9026	107.992		
		4557.44	4964.526	6262.05	6272.716	8356.946	8826.93	7982.13	8667.231	8868.96	9374.458	10022.088	14132.405		
		111.884	108.0956	108.1412	108.1318	108.1152	108.0612	108.1074	108.0996	108.069	108.0614	108.125	108.1504		
		5655.936	6992.728	7424.889	8595.033	8593.664	8299.436	9015.847	8905.186	9329.618	10882.203	12463.083	14417.277		
		
	36.99	112.3344	108.4668	108.5106	108.5022	108.4156	108.4916	108.497	108.4602	108.5194	108.5018	108.413	108.5808		
		3218.608	3525.813	3655.187	3070.111	3010.379	3001.207	3104.948	3635.339	3851.769	3439.645	3654.743	3645.281		
		112.485	108.6378	108.7412	108.7528	108.566	108.6604	108.6572	108.6202	108.6694	108.6522	108.5634	108.7504		
		3128.78	3410.49	3730.149	3122.583	3035.375	3255.987	3245.615	3806.973	4323.871	4796.42	4604.288	5318.794		
		112.6468	108.796	108.9012	108.9128	108.726	108.814	108.8672	108.8606	108.8202	108.8122	108.7138	108.9032		
		2921.434	2950.628	3221.761	3265.727	3447.705	3396.069	3517.513	3733.995	4339.209	4669.271	5143.697	5615.216		
		112.8048	108.9464	109.0612	109.0628	108.876	108.972	109.0176	109.0214	108.9814	108.973	108.8938	109.0616		
		2940.518	2915.616	3331.735	3754.512	3417.345	3776.378	4141.807	3860.587	5173.362	5218.461	6204.272	6357.152		
		112.9552	109.1066	109.2116	109.2132	109.0264	109.1222	109.1774	109.1708	109.1302	109.1226	109.0434	109.212		
		3149.795	3335.231	3659.192	3496.017	4041.936	3857.25	4339.663	3940.436	4755.771	5574.458	6135.723	6937.777		
		113.1154	109.2666	109.372	109.3732	109.2464	109.2726	109.3276	109.3212	109.2806	109.283	109.2538	109.3624		
		4012.391	4791.475	5807.836	6785.027	6083.911	5622.709	5929.498	5507.271	6109.159	5604.252	6934.495	7719.033		
		113.3278	109.467	109.5316	109.5232	109.3966	109.4878	109.478	109.481	109.4946	109.495	109.4138	109.5776		
		4515.298	4906.241	6327.699	6204.976	8338.735	8704.132	7975.621	8613.464	8892.413	9387.384	9962.988	14136.564		
		113.4858	109.6272	109.731	109.7408	109.548	109.6432	109.638	109.6312	109.6518	109.6534	109.5654	109.7324		
		5683.792	7024.62	7380.779	8455.196	8610.498	8212.837	8909.543	8822.079	9375.569	10635.033	12446.658	14426.239		
		
	36.99	113.7858	110.0164	110.0322	110.0238	109.9374	109.933	110.0186	109.9916	109.961	109.9334	109.9246	110.0424		
		3167.562	3485.549	3615.636	3031.218	3011.634	3027.314	3101.517	3570.842	3811.951	3378.972	3666.77	3641.964		
		113.9372	110.1792	110.1826	110.1752	110.0976	110.102	110.1784	110.142	110.111	110.0838	110.075	110.1936		
		3108.664	3444.412	3716.508	3169.135	3001.364	3292.731	3222.732	3781.292	4232.287	4813.217	4600.366	5286.471		
		114.098	110.3276	110.3436	110.3358	110.3174	110.2554	110.3288	110.302	110.2614	110.2438	110.305	110.3648		
		2930.3	2929.529	3196.312	3220.138	3452.112	3435.982	3557.479	3792.823	4343.904	4665.97	5178.744	5658.952		
		114.2464	110.538	110.5146	110.4842	110.468	110.4136	110.4904	110.4628	110.4214	110.3934	110.4554	110.5128		
		2948.971	2920.643	3293.15	3775.355	3395.269	3772.042	4091.5	3895.79	5109.384	5132.166	6222.266	6317.444		
		114.4568	110.6996	110.6732	110.6346	110.6278	110.614	110.649	110.6126	110.6218	110.6242	110.6058	110.7032		
		3131.857	3317.257	3734.03	3474.291	4042.486	3882.473	4376.774	4012.293	4767.509	5497.957	6095.929	6988.145		
		114.6176	110.8484	110.863	110.8656	110.778	110.775	110.7994	110.7726	110.7822	110.7838	110.7654	110.8636		
		4031.09	4789.819	5868.388	6785.64	6030.108	5661.822	5918.109	5498.318	6080.078	5640.517	6907.192	7661.777		
		114.7668	111.0086	111.0132	111.015	110.9284	110.924	111.0092	110.9826	110.9418	110.9342	110.9154	111.0136		
		4535.141	4939.24	6351.306	6186.568	8277.895	8687.342	7816.183	8613.058	8831.035	9354.146	9927.046	14115.293		
		114.9172	111.1684	111.1636	111.1752	111.0882	111.0744	111.1602	111.1338	111.0926	111.0846	111.0658	111.164		
		5633.273	6948.955	7344.67	8445.846	8543.814	8154.544	8800.245	8737.083	9252.414	10797.577	12274.26	14186.045		
		
	36.99	115.3076	111.5364	111.554	111.5356	111.459	111.4546	111.5398	111.503	111.4726	111.465	111.4462	111.554		
		3232.368	3494.912	3638.103	3063.187	2993.817	3055.106	3123.426	3592.834	3872.186	3431.013	3643.186	3682.292		
		115.5494	111.689	111.7142	111.6954	111.6188	111.7068	111.69	111.6534	111.6926	111.695	111.6066	111.796		
		3102.271	3523.767	3742.233	3177.021	3013.691	3279.661	3268.098	3774.718	4280.118	4805.745	4632.024	5334.437		
		115.6978	111.8394	111.944	111.9276	111.7702	111.855	111.8412	111.8134	111.8526	111.845	111.7562	111.9444		
		2868.429	2945.566	3216.551	3260.069	3420.271	3464.139	3501.885	3701.342	4362.381	4667.254	5202.64	5781.595		
		115.8482	111.9992	112.0944	112.0862	111.9412	112.0054	112.0702	112.0656	112.0034	111.9954	111.9074	112.0948		
		2916.015	2903.343	3296.058	3767.661	3398.841	3813.255	4161.219	3898.535	5129.695	5253.81	6220.343	6439.225		
		116.008	112.1514	112.2544	112.246	112.0992	112.1656	112.2206	112.224	112.1634	112.1554	112.067	112.2552		
		3153.186	3321.227	3755.142	3500.529	4028.838	3845.747	4367.922	4012.493	4727.631	5539.97	6082.531	6951.507		
		116.1604	112.3098	112.4046	112.3964	112.2498	112.3172	112.3808	112.374	112.323	112.3054	112.2266	112.4048		
		4033.363	4813.244	5723.01	6812.5	6054.093	5580.644	5926.03	5420.816	6053.985	5549.519	6807.54	7613.115		
		116.3186	112.4698	112.5562	112.5566	112.4606	112.4658	112.5316	112.5244	112.4746	112.4558	112.4374	112.5552		
		4489.655	4963.914	6342.537	6132.622	8206.888	8624.802	7928.386	8572.81	8834.53	9340.115	9828.845	14101.429		
		116.5422	112.67	112.7148	112.7164	112.6098	112.6908	112.6812	112.6862	112.6798	112.6798	112.597	112.7896		
		5644.652	6914.709	7299.01	8517.336	8546.417	8061.966	8763.942	8699.678	9198.919	10787.694	12243.469	14114.954		
		
	36.99	116.83	113.0402	113.0754	113.0572	112.9902	112.9772	113.1316	113.0534	112.9942	112.9882	112.9678	113.076		
		3221.978	3492.614	3598.062	3071.413	3046.494	2989.483	3124.061	3666.63	3826.792	3400.469	3573.073	3612.529		
		117.0108	113.1906	113.2362	113.2078	113.1404	113.138	113.2926	113.2148	113.155	113.1462	113.1278	113.2368		
		3105.942	3517.278	3634.551	3190.399	3054.391	3333.186	3210.579	3782.223	4265.516	4834.329	4615.031	5292.83		
		117.1596	113.3508	113.4076	113.3792	113.2916	113.2864	113.4634	113.3658	113.3262	113.2966	113.2782	113.408		
		2911.942	2922.05	3201.834	3245.057	3467.545	3443.931	3531.699	3744.027	4327.17	4642.587	5074.361	5727.166		
		117.3196	113.5008	113.5662	113.5376	113.5206	113.4368	113.6122	113.537	113.4846	113.4566	113.4994	113.5664		
		3022.383	2935.736	3335.454	3740.866	3385.141	3732.412	4173.084	3907.513	5085.074	5182.588	6222.836	6457.152		
		117.4796	113.7312	113.7258	113.6874	113.671	113.5968	113.7722	113.6952	113.6446	113.6166	113.6482	113.7264		
		3203.287	3401.344	3764.576	3535.715	4047.693	3849.436	4307.688	4000.922	4737.354	5462.313	6055.758	6882.702		
		117.68	113.8912	113.8762	113.8378	113.8312	113.8174	113.9222	113.8454	113.815	113.807	113.7986	113.9168		
		4003.404	4812.48	5828.177	6791.129	6057.506	5606.158	5908.148	5410.75	6038.361	5558.2	6870.142	7670.758		
		117.84	114.0412	114.0864	114.0578	113.9822	113.9774	114.1232	113.9958	113.9654	113.9674	113.9586	114.0768		
		4502.08	4941.071	6271.021	6119.042	8225.608	8660.036	7783.635	8520.684	8776.025	9276.717	9837.33	13915.739		
		117.99	114.1916	114.2364	114.208	114.1316	114.1372	114.2826	114.1858	114.125	114.1174	114.109	114.2368		
		5693.831	6904.02	7293.406	8452.01	8512.955	8077.485	8757.754	8743.076	9211.101	10695.949	12212.614	14037.705		
		
	36.99	118.3512	114.552	114.5968	114.5792	114.582	114.4988	114.5632	114.5462	114.5158	114.5078	114.5594	114.5976		
		3219.386	3464.139	3599.862	3099.214	3023.067	3008.318	3122.54	3673.655	3778.279	3369.939	3603.735	3647.892		
		118.5226	114.7822	114.748	114.7504	114.7422	114.6698	114.7232	114.7062	114.6766	114.6578	114.7098	114.748		
		3140.497	3484.395	3696.327	3156.555	2995.53	3269.08	3260.289	3823.599	4322.985	4837.798	4644.05	5327.494		
		118.741	114.9322	114.9192	114.909	114.9022	114.8882	114.8732	114.8576	114.8778	114.8782	114.8698	114.988		
		2936.659	2963.879	3261.032	3246.356	3455.908	3485.062	3531.096	3779.768	4313.978	4570.713	5125.495	5656.137		
		118.891	115.0834	115.1472	115.1188	115.0524	115.0482	115.0236	115.0186	115.0358	115.039	115.0298	115.148		
		3016.852	2929.002	3359.313	3749.128	3429.372	3779.088	4061.496	3913.229	5096.988	5142.352	6212.042	6407.579		
		119.0422	115.2428	115.2978	115.2702	115.2128	115.1984	115.2534	115.2468	115.1862	115.1886	115.1802	115.2976		
		3155.87	3376.466	3736.002	3561.2	4029.834	3897.533	4357.43	4000.686	4690.834	5482.188	5986.972	6866.862		
		119.2016	115.3926	115.4588	115.4292	115.3726	115.3488	115.4038	115.3972	115.3374	115.3486	115.3402	115.4488		
		4043.707	4845.998	5752.899	6713.078	6059.344	5649.981	5866.357	5399.113	6034.402	5592.95	6822.822	7684.131		
		119.3514	115.543	115.6078	115.5794	115.5722	115.5086	115.554	115.558	115.4966	115.5086	115.5518	115.608		
		4485.316	4938.644	6282.418	6102.557	8265.472	8527.465	7834.367	8389.404	8875.333	9238.938	9824.817	13978.875		
		119.5018	115.7786	115.7582	115.7298	115.733	115.6588	115.714	115.7072	115.6466	115.659	115.7114	115.7584		
		5608.808	6851.219	7299.587	8442.467	8531.15	8039.756	8757.885	8696.088	9196.812	10580.251	12161.626	14060.69		
		
	37.00	119.8808	116.0636	116.1414	116.1302	116.0134	116.021	116.1046	116.0676	116.0378	116.039	115.9906	116.1192		
		3268.305	3518.055	3631.679	3103.747	3017.916	2972.003	3143.73	3566.966	3810.78	3409.568	3578.022	3659.08		
		120.034	116.2234	116.3004	116.292	116.1746	116.1696	116.3366	116.3082	116.2094	116.1894	116.141	116.2908		
		3096.514	3499.955	3709.004	3162.019	3008.912	3287.731	3257.484	3734.491	4295.193	4789.195	4672.913	5276.082		
		120.1922	116.3736	116.4586	116.4502	116.3456	116.3296	116.495	116.4698	116.3678	116.3494	116.301	116.4496		
		2882.918	3007.339	3243.772	3280.655	3474.326	3534.49	3487.846	3754.958	4316.565	4589.66	5118.457	5641.7		
		120.3424	116.534	116.6088	116.6006	116.504	116.4896	116.6548	116.6182	116.5274	116.5006	116.4698	116.5992		
		2940.631	2941.799	3304.203	3832.076	3397.307	3789.629	4143.092	3850.903	5116.87	5147.152	6215.011	6423.633		
		120.493	116.694	116.7592	116.7616	116.7038	116.6418	116.805	116.7686	116.6782	116.6502	116.6818	116.7496		
		3207.82	3364.963	3711.472	3595.338	4012.957	3860.319	4384.113	4008.413	4679.583	5436.827	5963.563	6884.372		
		120.6544	116.9044	116.9208	116.9206	116.8542	116.8002	116.9564	116.9284	116.8382	116.8102	116.8414	116.9112		
		4024.851	4825.717	5707.652	6706.298	6067.232	5659.169	5832.767	5371.969	5998.194	5491.474	6844.374	7627.541		
		120.8634	117.0646	117.0692	117.071	117.0044	117.0302	117.1154	117.0786	117.0182	117.0202	116.9914	117.1196		
		4515.855	4820.574	6237.674	6150.898	8220.353	8573.498	7741.255	8292.32	8756.439	9282.885	9744.05	13846.704		
		121.0234	117.2254	117.2696	117.2412	117.1644	117.1806	117.326	117.2968	117.1686	117.1714	117.1426	117.27		
		5562.235	6887.657	7178.586	8325.081	8400.813	8056.129	8714.008	8616.086	9191.047	10526.799	12078.863	13816.025		
		
	37.00	121.3938	117.5948	117.65	117.6134	117.545	117.5306	117.6158	117.579	117.5494	117.551	117.5322	117.6504		
		3212.644	3482.001	3653.278	3063.842	3056.755	3039.971	3128.904	3627.844	3822.337	3407.846	3635.478	3636.765		
		121.5538	117.745	117.8102	117.7716	117.787	117.681	117.7664	117.7296	117.7206	117.711	117.7522	117.8104		
		3117.872	3491.93	3750.119	3157.636	3052.465	3320.046	3232.247	3764.907	4298.96	4770.231	4503.521	5342.742		
		121.7038	117.9954	117.96	117.9216	117.9454	117.841	117.9264	117.8902	117.879	117.8618	117.9122	117.9704		
		2939.766	2933.647	3157.519	3261.192	3440.765	3486.367	3536.2	3730.988	4280.815	4611.181	5096.858	5601.681		
		121.9342	118.1554	118.1106	118.072	118.1054	118.0222	118.0864	118.0616	118.079	118.1014	118.0626	118.1912		
		2995.959	2927.61	3402.552	3814.082	3377.803	3798.008	4134.835	3883.466	5138.025	5203.125	6181.956	6513.165		
		122.0956	118.3058	118.3314	118.312	118.2554	118.1816	118.2364	118.22	118.2406	118.2614	118.2226	118.3508		
		3197.517	3385.637	3750.884	3538.815	4041.987	3901.711	4359.746	3940.414	4665.927	5425.563	5945.218	6801.031		
		122.2444	118.466	118.4806	118.4624	118.4076	118.3414	118.4578	118.43	118.3994	118.4118	118.373	118.5008		
		4056.916	4856.82	5765.95	6694.27	6070.923	5601.99	5862.129	5378.684	5941.659	5514.194	6822.241	7613.07		
		122.3948	118.6258	118.631	118.6226	118.5658	118.492	118.6068	118.5812	118.5498	118.5626	118.5234	118.6512		
		4398.734	4794.926	6221.047	6101.974	8083.458	8493.949	7700.988	8300.367	8745.248	9179.298	9808.616	13870.826		
		122.5546	118.7764	118.791	118.7826	118.7764	118.652	118.7572	118.7404	118.7102	118.7118	118.737	118.8112		
		5563.408	6907.149	7207.241	8264.774	8322.81	7922.167	8542.337	8592.891	9080.107	10440.857	11875.465	13656.168		
		
	37.00	122.9242	119.1164	119.1532	119.1432	119.067	119.0804	119.1386	119.1008	119.1702	119.0982	119.0538	119.1816		
		3236.262	3483.435	3633.476	3061.428	3036.229	2996.705	3113.85	3587.958	3783.918	3400.77	3613.842	3648.028		
		123.0852	119.2668	119.3916	119.3732	119.2384	119.2424	119.3096	119.2608	119.3302	119.2534	119.2138	119.3416		
		3125.673	3537.305	3779.324	3195.77	3043.699	3328.463	3269.178	3753.638	4267.932	4804.516	4594.251	5343.007		
		123.2356	119.4278	119.542	119.5236	119.397	119.3926	119.5178	119.513	119.4806	119.4246	119.365	119.492		
		2900.636	2969.205	3233.576	3300.652	3451.098	3493.378	3511.476	3714.274	4296.296	4652.538	5127.005	5607.157		
		123.3958	119.5986	119.7026	119.6842	119.5568	119.543	119.6682	119.6714	119.6418	119.583	119.5362	119.6424		
		2989.302	2915.9	3350.598	3749.493	3428.05	3810.081	4191.893	3804.309	5118.918	5117.87	6225.212	6488.061		
		123.5556	119.7472	119.852	119.8336	119.7072	119.7028	119.8292	119.8314	119.8006	119.733	119.6942	119.804		
		3218.571	3395.947	3755.217	3545.284	4053.848	3906.774	4351.243	3942.625	4657.026	5411.074	5917.7	6781.507		
		123.706	119.9076	120.0024	119.984	119.9074	119.853	119.9882	119.9818	119.951	119.8834	119.8746	119.9524		
		4051.259	4873.219	5732.917	6661.006	6049.695	5637.893	5791.917	5363.641	5958.602	5524.075	6805.502	7549.416		
		123.8662	120.1184	120.1624	120.1438	120.0572	120.0034	120.1386	120.142	120.1382	120.0454	120.0346	120.1028		
		4423.103	4797.599	6288.459	6042.711	8079.783	8377.052	7582.891	8256.176	8614.974	9119.632	9737.001	13671.054		
		124.0562	120.2778	120.3846	120.3644	120.2076	120.2134	120.2988	120.3018	120.291	120.2334	120.185	120.3128		
		5611.179	6837.934	7134.917	8372.469	8284.498	7855.559	8503.535	8604.833	9018.639	10515.182	11947.393	13646.688		
		
~End
