,Plate Read,Concentration,Compound,Avg Fluorescence,Standard Deviation,Avg Time
1590,67,10^-08,Compound A,5357.45725,1288.9162763294244,101.73425
1591,67,10^-08,Compound B,5882.651749999999,244.27293463310843,101.68925
1592,67,10^-08,Compound C,6640.4574999999995,917.7193306679748,101.67205000000001
1593,67,10^-09,Compound A,3368.939,185.08183316036695,101.5814
1594,67,10^-09,Compound B,4094.126,215.61751601388707,101.5343
1595,67,10^-09,Compound C,5918.40775,924.61697712886,101.52185
1596,67,10^-10,Compound A,3228.828,407.9721921005555,101.4319
1597,67,10^-10,Compound B,3769.8067499999997,318.8285712211468,101.37685
1598,67,10^-10,Compound C,5722.258250000001,657.2968122552458,101.36495
1599,67,10^-11,Compound A,3055.85675,141.93221872047823,101.27135
1600,67,10^-11,Compound B,3552.00175,140.11629819159728,101.186
1601,67,10^-11,Compound C,4968.717000000001,555.5485632459672,101.20975
1602,67,10^-12,Compound A,3364.6305,300.14223826101403,101.0809
1603,67,10^-12,Compound B,3302.17675,312.53530179845,101.0267
1604,67,10^-12,Compound C,4730.296,377.78636391748466,101.05404999999999
1605,67,Control,Compound A,3359.026,247.44531763065515,100.9071
1606,67,Control,Compound B,3174.94125,288.50249829464747,100.8517
1607,67,Control,Compound C,3664.1585000000005,177.8667794136824,100.84434999999999
1608,68,10^-06,Compound A,7221.95075,1207.6568421248326,103.5668
1609,68,10^-06,Compound B,8894.79525,331.5826041500594,103.5186
1610,68,10^-06,Compound C,11953.43575,2138.860758755201,103.51145
1611,68,10^-07,Compound A,5520.75125,909.7090375251371,103.41325
1612,68,10^-07,Compound B,8610.9295,385.0111214709391,103.3415
1613,68,10^-07,Compound C,10737.952,2392.02634599106,103.36165000000001
1614,68,10^-08,Compound A,5381.425,1297.5669549360446,103.22315
1615,68,10^-08,Compound B,5857.269,238.5335617881298,103.18585
1616,68,10^-08,Compound C,6655.935,942.6937443903284,103.20405
1617,68,10^-09,Compound A,3344.09375,257.06542545478754,103.05545
1618,68,10^-09,Compound B,4063.0409999999997,168.1698745257497,103.02425000000001
1619,68,10^-09,Compound C,5891.170499999999,900.3674258262588,103.00915
1620,68,10^-10,Compound A,3242.6614999999997,392.4804558238141,102.88335000000001
1621,68,10^-10,Compound B,3792.79,317.2180624911954,102.86330000000001
1622,68,10^-10,Compound C,5713.6722500000005,660.081448180629,102.85325
1623,68,10^-11,Compound A,3040.2895,188.35993472870135,102.7252
1624,68,10^-11,Compound B,3566.5657499999998,153.39438709065357,102.69579999999999
1625,68,10^-11,Compound C,4982.5247500000005,564.9582883926764,102.67365000000001
1626,68,10^-12,Compound A,3343.742,276.6084390288916,102.56995
1627,68,10^-12,Compound B,3332.847,294.4890172587065,102.53835
1628,68,10^-12,Compound C,4690.9505,377.29466401430466,102.51795000000001
1629,68,Control,Compound A,3328.2505,227.27705603880642,102.41965
1630,68,Control,Compound B,3179.584,289.8908011246114,102.3798
1631,68,Control,Compound C,3643.8025,170.54586684818327,102.36525
1632,69,10^-06,Compound A,7233.87825,1185.4664683390456,105.11905
1633,69,10^-06,Compound B,8868.59725,291.08277637968496,105.06049999999999
1634,69,10^-06,Compound C,11856.720249999998,2180.5111594306654,105.03055
1635,69,10^-07,Compound A,5544.41425,882.3923759686451,104.9526
1636,69,10^-07,Compound B,8548.01225,375.51568009374495,104.90665
1637,69,10^-07,Compound C,10699.399,2350.160356725192,104.86765
1638,69,10^-08,Compound A,5376.064,1269.5980917568615,104.79964999999999
1639,69,10^-08,Compound B,5866.3405,249.27885050081252,104.7376
1640,69,10^-08,Compound C,6644.666,923.9532030483632,104.71575
1641,69,10^-09,Compound A,3416.21175,223.33448022846426,104.64455
1642,69,10^-09,Compound B,4045.6355,224.4489851012974,104.58225000000002
1643,69,10^-09,Compound C,5882.549,943.8956688797763,104.55515
1644,69,10^-10,Compound A,3220.49675,398.5886770932141,104.4911
1645,69,10^-10,Compound B,3784.718,306.72834038825425,104.3948
1646,69,10^-10,Compound C,5761.8305,695.2403069943954,104.40515
1647,69,10^-11,Compound A,3085.5675,210.1058052355224,104.284
1648,69,10^-11,Compound B,3524.4475,175.51627253808422,104.23984999999999
1649,69,10^-11,Compound C,4957.5745,566.5118915683345,104.25205
1650,69,10^-12,Compound A,3368.8085,283.2583234558206,104.10650000000001
1651,69,10^-12,Compound B,3338.26,344.39861389093596,104.07145
1652,69,10^-12,Compound C,4722.2855,383.3709064709194,104.04765
1653,69,Control,Compound A,3348.5212500000002,222.40618897919006,103.93369999999999
1654,69,Control,Compound B,3165.4900000000002,299.80431717927826,103.91155
1655,69,Control,Compound C,3635.0755000000004,176.74840759394957,103.89505
1656,70,10^-06,Compound A,7143.686750000001,1178.3546032790396,106.60659999999999
1657,70,10^-06,Compound B,8776.604749999999,366.4215358349047,106.56434999999999
1658,70,10^-06,Compound C,11896.147,2179.710255261758,106.55735000000001
1659,70,10^-07,Compound A,5547.64,860.9359839477016,106.4317
1660,70,10^-07,Compound B,8562.94625,331.0402559471901,106.39395
1661,70,10^-07,Compound C,10669.37575,2433.4936743019525,106.39705000000001
1662,70,10^-08,Compound A,5377.5045,1269.8393919401767,106.27104999999999
1663,70,10^-08,Compound B,5823.879749999999,268.30803526841623,106.22664999999999
1664,70,10^-08,Compound C,6608.8547499999995,941.1330116249543,106.19955
1665,70,10^-09,Compound A,3411.8565,223.95307422985596,106.10105
1666,70,10^-09,Compound B,4085.4447500000006,178.2269892606357,106.06675
1667,70,10^-09,Compound C,5861.98825,937.5337640566545,106.04195
1668,70,10^-10,Compound A,3235.6565,419.60365648748376,105.9446
1669,70,10^-10,Compound B,3794.1187500000005,316.37877080947266,105.8992
1670,70,10^-10,Compound C,5748.159,673.0171995974532,105.86914999999999
1671,70,10^-11,Compound A,3060.46625,192.2087887799364,105.78105
1672,70,10^-11,Compound B,3549.537,152.7699370884287,105.74595000000001
1673,70,10^-11,Compound C,4955.2432499999995,564.3824023788521,105.71855
1674,70,10^-12,Compound A,3380.65025,299.0082872713009,105.62550000000002
1675,70,10^-12,Compound B,3327.302,321.7419509316971,105.58835
1676,70,10^-12,Compound C,4729.292,365.7107778404484,105.56415
1677,70,Control,Compound A,3351.4835000000003,239.89843468225527,105.46765
1678,70,Control,Compound B,3159.97325,298.7531204103442,105.40804999999999
1679,70,Control,Compound C,3666.32125,174.324912158071,105.40855
1680,71,10^-06,Compound A,7167.1465,1213.7366602962106,108.12565000000001
1681,71,10^-06,Compound B,8703.53325,323.30045343543475,108.09585
1682,71,10^-06,Compound C,11773.045250000001,2178.0763901939313,108.10145
1683,71,10^-07,Compound A,5514.183,885.4673619951604,107.97585
1684,71,10^-07,Compound B,8458.30925,372.62614934842753,107.9258
1685,71,10^-07,Compound C,10599.47775,2402.1045597664784,107.92885000000001
1686,71,10^-08,Compound A,5354.61175,1258.0414991539747,107.81795
1687,71,10^-08,Compound B,5802.81975,256.2650496827969,107.77295
1688,71,10^-08,Compound C,6612.5385,920.0102678704205,107.77065
1689,71,10^-09,Compound A,3415.21925,254.16363651182598,107.66495
1690,71,10^-09,Compound B,4079.02525,174.70015602430308,107.5856
1691,71,10^-09,Compound C,5862.50025,902.1571107038849,107.62055
1692,71,10^-10,Compound A,3228.988,410.2504147997126,107.4752
1693,71,10^-10,Compound B,3819.0145,318.87989566449505,107.43055
1694,71,10^-10,Compound C,5719.373250000001,644.2155677759722,107.46574999999999
1695,71,10^-11,Compound A,3054.79825,193.2723818852166,107.30494999999999
1696,71,10^-11,Compound B,3527.0855,157.46273828115687,107.26010000000001
1697,71,10^-11,Compound C,4947.179749999999,576.0509296450475,107.26055
1698,71,10^-12,Compound A,3336.438,299.24536939107276,107.1346
1699,71,10^-12,Compound B,3328.6212499999997,326.7432211522079,107.1052
1700,71,10^-12,Compound C,4747.7705000000005,401.86856181300794,107.10995000000001
1701,71,Control,Compound A,3378.487,238.92878415126415,106.9794
1702,71,Control,Compound B,3187.6255,283.833090671846,106.93175
1703,71,Control,Compound C,3646.978,163.38542429278027,106.93055
1704,72,10^-06,Compound A,7136.09675,1143.3151195068283,109.7087
1705,72,10^-06,Compound B,8638.739249999999,310.45044140237684,109.61510000000001
1706,72,10^-06,Compound C,11720.874749999999,2200.399086392039,109.65075
1707,72,10^-07,Compound A,5488.5535,913.5535898553857,109.5249
1708,72,10^-07,Compound B,8407.988,327.44406952944894,109.46085
1709,72,10^-07,Compound C,10594.837249999999,2401.336678068757,109.49525
1710,72,10^-08,Compound A,5349.18225,1206.9329767736042,109.3443
1711,72,10^-08,Compound B,5785.84725,266.8934573425376,109.29195000000001
1712,72,10^-08,Compound C,6591.73475,930.2844492356038,109.29495
1713,72,10^-09,Compound A,3410.05875,218.16859591666338,109.18415000000002
1714,72,10^-09,Compound B,4044.8212499999995,210.570048879033,109.1242
1715,72,10^-09,Compound C,5850.93225,919.810389211228,109.12705
1716,72,10^-10,Compound A,3235.5952500000003,394.95769767522467,109.03129999999999
1717,72,10^-10,Compound B,3799.0292499999996,298.59777198586204,108.97175000000001
1718,72,10^-10,Compound C,5738.311750000001,629.6811976179486,108.97745
1719,72,10^-11,Compound A,3089.8875,178.95990218016144,108.8767
1720,72,10^-11,Compound B,3523.8205,148.69108928581664,108.81694999999999
1721,72,10^-11,Compound C,4941.84825,557.2669819379691,108.81235000000001
1722,72,10^-12,Compound A,3348.0005,287.9890568459166,108.71669999999999
1723,72,10^-12,Compound B,3335.9874999999997,330.03155663411366,108.62595
1724,72,10^-12,Compound C,4760.84325,419.53507526735166,108.65885
1725,72,Control,Compound A,3367.4297500000002,269.83688973325224,108.516
1726,72,Control,Compound B,3187.96825,301.9109449725984,108.4661
1727,72,Control,Compound C,3647.8594999999996,168.31160925994408,108.50375000000001
1728,73,10^-06,Compound A,7093.186,1161.1893079634606,111.1686
1729,73,10^-06,Compound B,8558.9215,290.81950347077355,111.11415000000001
1730,73,10^-06,Compound C,11627.574,2105.0935597613393,111.10175
1731,73,10^-07,Compound A,5503.063749999999,902.1205842319114,111.01339999999999
1732,73,10^-07,Compound B,8348.6195,397.1360949435169,110.96105
1733,73,10^-07,Compound C,10556.88,2414.1322792331325,110.95125
1734,73,10^-08,Compound A,5368.7342499999995,1208.5405496593512,110.86115000000001
1735,73,10^-08,Compound B,5777.08925,241.45738512261477,110.78125
1736,73,10^-08,Compound C,6572.391,896.2170139800639,110.79875000000001
1737,73,10^-09,Compound A,3414.3587500000003,254.96246212122625,110.67855
1738,73,10^-09,Compound B,4078.5065,210.61365789916928,110.62585
1739,73,10^-09,Compound C,5837.385,940.024751464199,110.63874999999999
1740,73,10^-10,Compound A,3234.5297499999997,398.32858139763255,110.50829999999999
1741,73,10^-10,Compound B,3788.6502499999997,293.3834458660734,110.4587
1742,73,10^-10,Compound C,5695.315,664.6236483915862,110.44575
1743,73,10^-11,Compound A,3069.0697499999997,160.9770902631418,110.33875
1744,73,10^-11,Compound B,3559.599,164.55247028834773,110.30090000000001
1745,73,10^-11,Compound C,4961.8925,578.0416454809623,110.29375
1746,73,10^-12,Compound A,3359.67975,279.17865408417066,110.18105
1747,73,10^-12,Compound B,3324.52975,328.8575159572664,110.13
1748,73,10^-12,Compound C,4733.08525,440.1023260503366,110.11585
1749,73,Control,Compound A,3324.99125,271.62465091786356,110.02705
1750,73,Control,Compound B,3177.82675,264.9265827499754,109.97015
1751,73,Control,Compound C,3624.9142500000003,180.2895208350032,109.96535
1752,74,10^-06,Compound A,7093.92675,1183.3102347959789,112.72335000000001
1753,74,10^-06,Compound B,8518.00075,317.4213278335173,112.667
1754,74,10^-06,Compound C,11586.258999999998,2094.701388579452,112.68655
1755,74,10^-07,Compound A,5482.182,897.5883401608304,112.5378
1756,74,10^-07,Compound B,8333.2215,327.7569081880899,112.4956
1757,74,10^-07,Compound C,10526.229749999999,2417.7890320877086,112.48075
1758,74,10^-08,Compound A,5345.52925,1197.1636971028322,112.3803
1759,74,10^-08,Compound B,5745.39575,294.62851053982837,112.33045000000001
1760,74,10^-08,Compound C,6506.03975,901.0740724436847,112.31495000000001
1761,74,10^-09,Compound A,3432.521,257.6326806171884,112.22745
1762,74,10^-09,Compound B,4063.75,219.00688070316676,112.17734999999999
1763,74,10^-09,Compound C,5825.409750000001,934.6657849182841,112.16025
1764,74,10^-10,Compound A,3220.7692500000003,407.59193612269576,112.0695
1765,74,10^-10,Compound B,3817.9624999999996,316.22879105009156,112.0206
1766,74,10^-10,Compound C,5760.768250000001,665.0244673610947,112.00025000000001
1767,74,10^-11,Compound A,3072.65375,194.67061000807513,111.9147
1768,74,10^-11,Compound B,3521.90925,124.1837590142805,111.81995
1769,74,10^-11,Compound C,5003.467500000001,624.2818565031337,111.84955
1770,74,10^-12,Compound A,3386.3230000000003,300.030913487259,111.7245
1771,74,10^-12,Compound B,3334.0420000000004,318.39493529995326,111.66725
1772,74,10^-12,Compound C,4763.081,439.20272170149,111.69754999999999
1773,74,Control,Compound A,3357.1425,258.1328789086493,111.5459
1774,74,Control,Compound B,3191.29575,272.87651290449037,111.4891
1775,74,Control,Compound C,3657.16925,180.92865632872153,111.48445000000001
1776,75,10^-06,Compound A,7085.81675,1137.2850243122518,114.219
1777,75,10^-06,Compound B,8522.8175,317.34695540636994,114.18430000000001
1778,75,10^-06,Compound C,11539.342250000002,2067.7790639784353,114.14705000000001
1779,75,10^-07,Compound A,5458.3035,871.5843698302167,114.06885
1780,75,10^-07,Compound B,8297.49075,387.5001706230393,114.01965000000001
1781,75,10^-07,Compound C,10451.45275,2349.8573149452213,113.99204999999999
1782,75,10^-08,Compound A,5358.7975,1212.0842918379633,113.88380000000001
1783,75,10^-08,Compound B,5745.6405,291.7052121823173,113.85404999999999
1784,75,10^-08,Compound C,6534.365250000001,931.495807723375,113.83435
1785,75,10^-09,Compound A,3476.2304999999997,235.7878108137412,113.7185
1786,75,10^-09,Compound B,4051.4347500000003,190.64343833689537,113.6838
1787,75,10^-09,Compound C,5784.53175,909.202533289615,113.65895
1788,75,10^-10,Compound A,3258.60975,364.47526906350856,113.54355
1789,75,10^-10,Compound B,3799.5374999999995,330.3664572486201,113.52665000000002
1790,75,10^-10,Compound C,5736.9125,704.0444272428166,113.50174999999999
1791,75,10^-11,Compound A,3070.2207500000004,177.85433716643817,113.3868
1792,75,10^-11,Compound B,3546.8005000000003,136.61370833483977,113.3518
1793,75,10^-11,Compound C,4942.821000000001,605.9885750248554,113.32724999999999
1794,75,10^-12,Compound A,3362.0424999999996,253.90805437205904,113.22385
1795,75,10^-12,Compound B,3345.09475,312.9569099928133,113.19645
1796,75,10^-12,Compound C,4751.9265,430.00089951418107,113.16645
1797,75,Control,Compound A,3346.0167500000002,242.08152398915632,113.0632
1798,75,Control,Compound B,3206.6670000000004,311.56272369566926,113.0381
1799,75,Control,Compound C,3603.2157500000003,175.20265047723163,113.00655
1800,76,10^-06,Compound A,7050.5202500000005,1171.5808694299537,115.7546
1801,76,10^-06,Compound B,8506.21975,325.3691738342299,115.70325
1802,76,10^-06,Compound C,11499.84475,2093.2825362661674,115.69385000000001
1803,76,10^-07,Compound A,5452.233749999999,877.6541811383314,115.58290000000001
1804,76,10^-07,Compound B,8254.177,299.63349033886726,115.54820000000001
1805,76,10^-07,Compound C,10479.49075,2365.4866349586982,115.54125
1806,76,10^-08,Compound A,5338.9205,1151.8445547406413,115.43305
1807,76,10^-08,Compound B,5743.6987500000005,284.1357222107776,115.3806
1808,76,10^-08,Compound C,6533.57625,920.3970177216596,115.36875
1809,76,10^-09,Compound A,3457.3845,248.90705541024226,115.27575
1810,76,10^-09,Compound B,4071.37075,198.97327569194894,115.22785
1811,76,10^-09,Compound C,5756.714,912.3069709156757,115.21315
1812,76,10^-10,Compound A,3263.57375,373.15716595234215,115.1226
1813,76,10^-10,Compound B,3795.79625,270.14360658037447,115.03569999999999
1814,76,10^-10,Compound C,5714.740250000001,691.9972820690177,115.06315000000001
1815,76,10^-11,Compound A,3101.9815,175.63682919877678,114.93785
1816,76,10^-11,Compound B,3562.9584999999997,147.81661212349636,114.88029999999999
1817,76,10^-11,Compound C,4916.580749999999,598.1480267082086,114.90345
1818,76,10^-12,Compound A,3369.4435000000003,269.4467685332258,114.7633
1819,76,10^-12,Compound B,3337.1245000000004,348.27096233679816,114.71035
1820,76,10^-12,Compound C,4783.081749999999,420.47489533968877,114.69805
1821,76,Control,Compound A,3345.6502499999997,227.54976295070267,114.5823
1822,76,Control,Compound B,3206.895,315.28094462876015,114.54755
1823,76,Control,Compound C,3599.96125,170.31251025174342,114.54514999999999
1824,77,10^-06,Compound A,6988.38975,1135.3387995382316,117.2524
1825,77,10^-06,Compound B,8446.758999999998,291.4312341680365,117.24195
1826,77,10^-06,Compound C,11403.183500000001,1994.9891041736687,117.18815
1827,77,10^-07,Compound A,5431.25025,890.5215877377223,117.07955000000001
1828,77,10^-07,Compound B,8206.8565,345.7826444791373,117.05715
1829,77,10^-07,Compound C,10407.5195,2328.021433072938,117.03735
1830,77,10^-08,Compound A,5316.1295,1153.7999409367565,116.91255
1831,77,10^-08,Compound B,5732.78425,292.949766707966,116.88480000000001
1832,77,10^-08,Compound C,6490.395750000001,941.3655234811389,116.85024999999999
1833,77,10^-09,Compound A,3469.89825,226.41365049009184,116.73945
1834,77,10^-09,Compound B,4066.4505,223.33052123628516,116.7298
1835,77,10^-09,Compound C,5741.08625,926.6356801920102,116.68995
1836,77,10^-10,Compound A,3254.6772499999997,421.2520871864255,116.58394999999999
1837,77,10^-10,Compound B,3795.2327499999997,306.8558505621991,116.56665000000001
1838,77,10^-10,Compound C,5725.666500000001,690.8756472585948,116.52425000000001
1839,77,10^-11,Compound A,3103.671,190.58101312390696,116.43115
1840,77,10^-11,Compound B,3562.905,130.60354736886347,116.41000000000001
1841,77,10^-11,Compound C,4916.595499999999,586.9264642164912,116.36695
1842,77,10^-12,Compound A,3366.873,288.57326630741875,116.27495000000002
1843,77,10^-12,Compound B,3322.1545,301.94342955869746,116.24725
1844,77,10^-12,Compound C,4758.34575,404.47979982307345,116.20765
1845,77,Control,Compound A,3380.4465,238.88086127537775,116.11649999999999
1846,77,Control,Compound B,3175.15375,271.10774522610876,116.05165
1847,77,Control,Compound C,3614.3624999999997,167.17347106425123,116.04665
1848,78,10^-06,Compound A,6985.643,1112.6837663993606,118.78864999999999
1849,78,10^-06,Compound B,8345.05125,305.3260393594155,118.73150000000001
1850,78,10^-06,Compound C,11263.14925,1961.573120843296,118.74255
1851,78,10^-07,Compound A,5379.170249999999,919.0209114735092,118.63105000000002
1852,78,10^-07,Compound B,8144.690500000001,340.01862695888417,118.56145000000001
1853,78,10^-07,Compound C,10400.997000000001,2354.0519490164143,118.57175000000001
1854,78,10^-08,Compound A,5343.4890000000005,1139.473475831708,118.47585
1855,78,10^-08,Compound B,5728.431500000001,301.93057466740464,118.4092
1856,78,10^-08,Compound C,6472.790999999999,935.1222576351611,118.42124999999999
1857,78,10^-09,Compound A,3468.2132500000002,234.5084624178416,118.3237
1858,78,10^-09,Compound B,4060.9645,207.78565122179924,118.22335000000001
1859,78,10^-09,Compound C,5709.434749999999,897.5276613662604,118.26885
1860,78,10^-10,Compound A,3285.05075,410.2919842042398,118.13055
1861,78,10^-10,Compound B,3798.5280000000002,314.8156381746808,118.0689
1862,78,10^-10,Compound C,5759.06775,693.3646402508933,118.10855
1863,78,10^-11,Compound A,3073.031,163.02376487903535,117.9577
1864,78,10^-11,Compound B,3548.5799999999995,127.69817860618191,117.90075
1865,78,10^-11,Compound C,4897.63375,576.7418198682282,117.90585
1866,78,10^-12,Compound A,3379.38925,298.7037238238723,117.78264999999999
1867,78,10^-12,Compound B,3342.41625,302.8794330767841,117.74100000000001
1868,78,10^-12,Compound C,4728.8634999999995,452.4578597088787,117.74855000000001
1869,78,Control,Compound A,3352.9412500000003,264.6508877614319,117.6255
1870,78,Control,Compound B,3213.3685000000005,278.9974153100057,117.5676
1871,78,Control,Compound C,3625.6065,169.65109649415,117.57075
1872,79,10^-06,Compound A,6989.124750000001,1133.7974285554296,120.33325
1873,79,10^-06,Compound B,8312.10625,332.43120764189456,120.2554
1874,79,10^-06,Compound C,11281.9755,1978.662009274359,120.25555
1875,79,10^-07,Compound A,5387.968,916.3464522249955,120.1352
1876,79,10^-07,Compound B,8073.9755,349.40430270628343,120.0853
1877,79,10^-07,Compound C,10285.66525,2303.0944575206254,120.08025
1878,79,10^-08,Compound A,5329.60025,1122.1624761692274,119.96249999999999
1879,79,10^-08,Compound B,5710.7865,287.0915010439514,119.93260000000001
1880,79,10^-08,Compound C,6459.39875,900.6577165388153,119.91535
1881,79,10^-09,Compound A,3478.75475,227.60362036132975,119.8096
1882,79,10^-09,Compound B,4063.6225,201.71179095350112,119.76765
1883,79,10^-09,Compound C,5691.82675,892.1988700468692,119.75795
1884,79,10^-10,Compound A,3251.32325,382.61924846804527,119.65780000000001
1885,79,10^-10,Compound B,3808.5832500000006,311.8506219697377,119.60985000000001
1886,79,10^-10,Compound C,5737.51525,722.9084396516445,119.60085000000001
1887,79,10^-11,Compound A,3101.0172500000003,195.74896356536047,119.49475000000001
1888,79,10^-11,Compound B,3542.5565,117.24060640551384,119.45510000000002
1889,79,10^-11,Compound C,4920.749,570.2561324323214,119.44055
1890,79,10^-12,Compound A,3409.518,305.1459686412362,119.3417
1891,79,10^-12,Compound B,3348.7445,296.49826900956884,119.2628
1892,79,10^-12,Compound C,4752.4265,451.38787914645974,119.28475
1893,79,Control,Compound A,3353.65025,254.50630400100206,119.14675
1894,79,Control,Compound B,3183.6855,273.8724630729882,119.0967
1895,79,Control,Compound C,3611.6395,158.6135781608818,119.12594999999999
